loan_amnt,int_rate,EmploymentLength ,Loan_Purpose ,home_ownership,LoanTerm,total_rec_prncp,total_rec_int,total_pymnt
15000,15,5,3,2,3,407.68,142.63,708
15000,10,5,3,2,3,407.68,193.12,595
15000,19,8,3,2,3,371.14,278.43,738
15000,8,8,2,2,3,354.23,320.06,701
15000,15,9,3,2,3,314.41,424.45,664
15000,22,11,3,2,3,354.23,320.06,816
15000,18,11,3,2,3,359.74,306.34,739
15000,11,11,3,2,3,306.14,376.4,639
15000,10,11,3,2,3,371.14,278.43,621
15000,18,1,3,3,3,297.95,470.65,724
15000,18,1,3,3,3,359.74,306.34,746
15000,18,1,3,3,3,314.41,424.45,731
15000,14,1,2,3,3,508.47,192.33,413
15000,14,1,2,3,3,385.7,243.69,693
15000,14,1,3,3,3,323.65,399.35,680
15000,14,1,3,3,3,345.7,341.59,687
15000,14,1,3,3,3,340.64,354.6,595
15000,11,1,2,3,3,340.64,354.6,643
15000,12,1,3,3,3,297.95,470.65,640
15000,10,1,3,3,3,371.14,278.43,625
15000,26,1,8,3,3,375.95,266.85,849
15000,20,1,3,3,3,290.01,493.64,767
15000,18,1,3,3,3,248.69,600.24,1246
15000,15,1,3,3,3,385.7,235.08,702
15000,17,1,3,3,3,371.14,278.43,930
15000,14,1,6,3,3,359.74,306.34,687
15000,14,1,9,3,3,323.66,342.98,687
15000,12,1,2,3,3,371.14,268.6,645
15000,12,1,3,3,3,371.14,195.76,645
15000,13,1,3,3,3,241.89,622.22,671
15000,27,10,3,3,3,371.14,268.6,952
15000,27,10,,3,3,359.74,295.52,864
15000,21,10,1,3,3,248.69,600.24,775
15000,18,10,3,3,3,306.14,431.64,746
15000,17,10,2,3,3,359.74,295.52,723
15000,15,10,2,3,3,354.23,308.76,683
15000,15,10,3,3,3,345.56,329.67,683
15000,15,10,3,3,3,306.14,431.64,689
15000,16,10,3,3,3,340.64,342.09,705
15000,14,10,3,3,3,381.8,252.9,669
15000,14,10,3,3,3,340.64,323.32,680
15000,14,10,9,3,3,151.87,197.29,675
15000,10,10,2,3,3,297.95,454.05,625
15000,12,10,3,3,3,340.64,348.35,650
15000,13,10,3,3,3,385.7,235.08,666
15000,12,10,3,3,3,385.71,209.25,645
15000,13,10,3,3,3,345.7,335.56,655
15000,8,10,3,3,3,314.41,409.47,546
15000,19,2,2,3,3,407.68,186.3,14261
15000,14,2,2,3,3,375.95,257.43,675
15000,14,2,2,3,3,371.14,273.51,663
15000,17,2,3,3,3,278.38,509.62,709
15000,14,2,3,3,3,371.14,273.51,680
15000,12,2,2,3,3,359.74,295.52,576
15000,13,2,3,3,3,278.38,509.62,666
15000,11,2,4,3,3,371.14,268.6,635
15000,8,2,2,3,3,359.74,300.93,601
15000,8,2,3,3,3,241.89,633.58,601
15000,27,3,2,3,3,314.41,416.96,875
15000,27,3,3,3,3,385.7,239.38,875
15000,22,3,3,3,3,385.7,239.38,676
15000,20,3,3,3,3,330.49,394.57,752
15000,18,3,3,3,3,359.74,300.93,739
15000,14,3,2,3,3,359.74,311.74,674
15000,15,3,2,3,3,371.14,273.51,702
15000,14,3,3,3,3,385.7,239.38,675
15000,16,3,3,3,3,381.8,270.77,725
15000,13,3,2,3,3,354.23,314.41,655
15000,13,3,10,3,3,354.23,314.41,661
15000,20,4,3,3,3,241.89,633.58,777
15000,19,4,4,3,3,290.01,484.93,761
15000,17,4,3,3,3,359.74,300.93,716
15000,13,4,2,3,3,354.23,314.41,655
15000,11,4,2,3,3,359.48,312,369
15000,13,4,2,3,3,354.23,325.71,655
15000,12,4,3,3,3,323.65,406.4,650
15000,13,5,3,3,3,407.68,176.06,15012
15000,19,5,2,3,3,354.23,240.96,761
15000,20,5,2,3,3,340.64,367.12,744
15000,14,5,3,3,3,314.41,416.96,680
15000,12,5,3,3,3,306.14,455.32,991
15000,12,5,3,3,3,354.23,325.71,650
15000,17,6,3,3,3,15000,214.42,15056
15000,20,6,3,3,3,297.95,445.75,777
15000,18,6,3,3,3,330.49,428.19,746
15000,14,6,3,3,3,323.66,427.53,687
15000,15,6,3,3,3,371.14,283.35,702
15000,15,6,3,3,3,371.14,273.51,695
15000,13,6,3,3,3,407.68,138.53,666
15000,18,7,2,3,3,371.14,283.35,739
15000,19,7,3,3,3,314.41,328.2,675
15000,18,8,3,3,3,314.41,416.96,731
15000,16,8,3,3,3,323.65,406.4,705
15000,17,8,3,3,3,297.95,478.95,723
15000,13,8,6,3,3,371.14,283.35,666
15000,19,9,3,3,3,305.26,456.2,738
15000,14,9,3,3,3,345.7,347.62,687
15000,14,9,3,3,3,371.14,283.35,680
15000,13,9,2,3,3,825.74,420.6,671
15000,14,11,2,3,3,359.74,311.74,15214
15000,17,11,2,3,3,340.64,360.86,744
15000,16,11,3,3,3,270.25,562.89,712
15000,17,11,3,3,3,13898.47,362.99,716
15000,14,11,3,3,3,401.22,211.44,675
15000,14,11,4,3,3,345.71,263.21,609
15200,8,2,3,3,1,750.38,154.08,904
15400,14,3,3,1,2,354.93,350.7,706
15400,10,1,3,3,3,314.29,459.36,642
15400,19,1,3,3,3,396,245.76,774
15450,12,3,2,1,1,9483.47,274.72,9758
15475,13,6,3,1,2,371.12,310.46,682
15500,10,3,3,1,1,737.14,259.81,992
15500,7,5,3,1,1,778.4,170.01,948
15500,11,10,2,3,1,778.4,170.01,997
15500,7,10,3,3,1,784.78,156.44,948
15500,6,10,3,3,1,741.42,250.34,941
15500,15,1,3,1,2,351.99,366.43,718
15500,10,5,3,1,2,357.23,340.52,15629
15500,20,5,2,1,2,383.5,277.56,863
15500,12,5,2,1,2,383.5,282.64,666
15500,12,6,3,1,2,383.5,282.64,661
15500,14,7,2,1,2,394.52,265.95,698
15500,17,1,3,3,3,334.44,412.66,747
15500,17,10,2,3,3,307.88,554.95,798
15500,11,3,2,3,3,334.44,463.63,659
15500,12,9,2,3,3,15500,128.98,666
15500,11,9,3,3,3,388.47,270.87,660
15600,13,10,3,1,2,385.97,289.57,687
15600,12,4,4,1,2,374.11,312.97,676
15750,23,7,3,1,2,283.75,591.03,875
15850,12,10,2,1,2,392.16,294.21,686
16000,15,1,7,1,1,713.52,376.07,1090
16000,12,1,6,1,1,310.7,436.8,1044
16000,8,1,2,1,1,608.71,635.58,995
16000,8,1,4,1,1,717.31,364.42,986
16000,23,10,2,1,1,719.47,362.26,748
16000,7,10,2,1,1,782.71,220.32,979
16000,7,10,3,1,1,765.33,258.42,979
16000,9,10,3,1,1,403.97,77.52,1003
16000,6,10,4,1,1,810.11,161.48,972
16000,8,10,4,1,1,713.52,376.07,986
16000,16,2,2,1,1,803.5,175.5,1106
16000,7,2,2,1,1,782.71,220.32,510
16000,13,3,2,1,1,789.87,204.79,568
16000,10,4,3,1,1,803.5,175.5,1024
16000,6,4,2,1,1,765.33,258.42,972
16000,9,5,2,1,1,362.63,253.12,1003
16000,8,5,3,1,1,803.5,175.5,995
16000,7,6,2,1,1,797.2,189.02,979
16000,11,8,2,1,1,782.71,161.59,1029
16000,8,8,2,1,1,810.11,161.48,953
16000,14,1,4,2,1,365.89,201.91,616
16000,15,4,3,2,1,748.82,295.27,1090
16000,6,4,3,2,1,782.71,220.32,972
16000,6,11,2,2,1,403.98,80.39,484
16000,7,11,3,2,1,760.94,268.19,979
16000,14,1,3,3,1,797.2,189.02,1082
16000,14,10,9,3,1,400.58,109.2,1082
16000,25,2,3,3,1,797.21,156.25,1244
16000,14,2,2,3,1,803.5,175.5,1004
16000,12,2,2,3,1,789.87,204.79,1044
16000,13,2,6,3,1,748.82,295.27,1061
16000,6,2,2,3,1,701.53,404.19,481
16000,10,3,3,3,1,810.11,161.48,1024
16000,9,5,3,3,1,782.71,220.32,944
16000,9,5,3,3,1,729.36,274.63,1003
16000,9,9,2,3,1,735.72,324.87,1003
16000,27,10,9,2,1,309.34,526.55,934
16000,18,1,3,1,1,265.26,663.64,772
16000,20,1,3,1,1,335.37,452.75,811
16000,15,1,2,1,1,309.34,526.55,742
16000,14,1,2,1,1,258.02,687.94,746
16000,14,1,2,1,1,335.37,452.75,719
16000,17,1,3,1,1,187.86,253.12,389
16000,16,1,3,1,1,296.94,563.46,752
16000,16,1,3,1,1,368.76,364.37,745
16000,15,1,9,1,1,411.42,259.93,742
16000,13,1,3,1,2,395.87,297,710
16000,12,1,3,1,2,175.09,301.28,698
16000,12,1,3,1,2,479.24,340,698
16000,13,1,3,1,2,395.87,297,705
16000,10,1,4,1,2,395.87,297,662
16000,12,1,6,1,2,345.22,425.97,688
16000,8,1,3,1,2,395.87,297,641
16000,8,1,3,1,2,411.42,259.93,641
16000,25,1,3,1,2,411.42,259.93,889
16000,27,1,3,1,2,16000,309.66,934
16000,13,1,2,1,2,434.84,206,716
16000,10,1,3,1,2,363.35,378.24,671
16000,10,1,3,1,2,383.71,326.76,667
16000,14,10,3,1,2,326.55,477.26,16241
16000,8,10,2,1,2,171.41,217.95,16055
16000,25,10,3,1,2,16000,54.6,901
16000,25,10,3,1,2,363.35,378.24,912
16000,27,10,4,1,2,395.87,297,934
16000,27,10,9,1,2,363.35,338.19,934
16000,18,10,1,1,2,383.72,269.07,788
16000,20,10,2,1,2,352.53,406.53,820
16000,19,10,3,1,2,411.42,259.93,804
16000,20,10,3,1,2,363.35,378.24,802
16000,19,10,3,1,2,408.05,341.19,787
16000,17,10,2,1,2,180.54,240.32,756
16000,14,10,2,1,2,407.24,269.77,719
16000,14,10,2,1,2,326.55,477.26,623
16000,17,10,2,1,2,345.22,410.94,779
16000,15,10,3,1,2,171.4,187.89,742
16000,17,10,3,1,2,326.55,460.42,359
16000,14,10,3,1,2,345.22,410.94,396
16000,15,10,3,1,2,326.55,460.42,735
16000,14,10,3,1,2,183.28,212.22,713
16000,14,10,3,1,2,196.97,194.05,727
16000,16,10,3,1,2,383.71,326.76,759
16000,14,10,3,1,2,317.82,510.87,707
16000,14,10,3,1,2,190.82,155.76,720
16000,17,10,3,1,2,296.94,543.59,764
16000,15,10,3,1,2,296.94,563.46,2297
16000,14,10,9,1,2,196.97,131.11,819
16000,11,10,2,1,2,395.81,286.57,667
16000,11,10,2,1,2,368.76,351.5,667
16000,12,10,3,1,2,335.37,436.78,693
16000,12,10,3,1,2,368.76,351.5,693
16000,12,10,3,1,2,317.82,484.31,693
16000,12,10,3,1,2,446.76,285.62,682
16000,10,10,3,1,2,377.84,329.35,616
16000,11,10,3,1,2,363.35,364.89,681
16000,11,10,3,1,2,352.53,392.18,610
16000,13,10,3,1,2,407.24,260.24,710
16000,12,10,3,1,2,434.84,198.72,693
16000,12,10,4,1,2,352.53,399.36,693
16000,10,10,4,1,2,411.42,204.83,671
16000,9,10,3,1,2,363.35,371.57,665
16000,8,10,9,1,2,363.35,371.57,319
16000,8,2,3,1,2,383.71,320.99,16210
16000,22,2,3,1,2,401,279.61,841
16000,18,2,3,1,2,392.8,205.61,780
16000,15,2,2,1,2,377.84,335.37,728
16000,17,2,2,1,2,309.34,517.26,756
16000,14,2,3,1,2,407.24,265,749
16000,10,2,3,1,2,407.25,203.06,676
16000,12,3,2,1,2,352.53,399.36,328
16000,15,3,2,1,2,411.24,255.52,728
16000,14,3,3,1,2,427.97,217.71,725
16000,16,3,3,1,2,258.02,675.82,816
16000,16,3,9,1,2,335.37,444.76,752
16000,12,3,2,1,2,395.87,228.82,772
16000,10,3,3,1,2,368.76,357.94,676
16000,10,3,4,1,2,395.87,291.75,699
16000,11,3,9,1,2,345.22,418.46,677
16000,8,3,2,1,2,335.38,356.9,637
16000,16,4,3,1,2,395.87,291.75,16043
16000,21,4,2,1,2,377.84,347.43,836
16000,18,4,3,1,2,16000,240.72,772
16000,15,4,3,1,2,272.76,627.83,598
16000,14,4,3,1,2,383.72,274.84,707
16000,12,4,3,1,2,411.42,264.52,682
16000,13,4,3,1,2,383.71,320.99,699
16000,9,4,2,1,2,272.76,627.83,642
16000,25,5,3,1,2,345.22,433.49,901
16000,18,5,3,1,2,411.42,255.34,788
16000,22,5,3,1,2,345.22,433.49,860
16000,16,5,3,1,2,411.42,264.52,745
16000,12,5,2,1,2,395.87,286.51,391
16000,12,5,2,1,2,395.87,302.24,682
16000,13,5,3,1,2,258.02,700.06,659
16000,8,5,3,1,2,296.94,573.39,652
16000,25,6,3,1,2,411.42,287.48,889
16000,20,6,2,1,2,216.68,101.92,829
16000,12,6,2,1,2,296.94,573.39,682
16000,10,6,3,1,2,395.87,302.24,671
16000,14,7,3,1,2,317.82,502.02,720
16000,8,7,3,1,2,352.53,406.53,677
16000,16,8,3,1,2,407.24,274.53,752
16000,27,9,4,1,2,213.2,144.88,958
16000,14,9,2,1,2,363.35,378.24,733
16000,21,11,3,1,2,363.35,378.24,827
16000,19,11,3,1,2,317.82,502.02,787
16000,19,11,4,1,2,272.76,639.09,804
16000,13,11,3,1,3,427.98,237.28,16310
16000,10,11,3,1,3,16000,43.04,662
16000,11,11,3,1,3,363.35,378.24,393
16000,15,1,3,2,3,434.84,206,748
16000,8,1,2,2,3,411.42,259.93,670
16000,27,10,3,2,3,258.02,687.94,934
16000,18,10,3,2,3,377.84,341.4,780
16000,18,10,3,2,3,383.71,326.76,780
16000,15,10,3,2,3,383.71,326.76,735
16000,10,10,3,2,3,407.24,269.77,667
16000,12,10,3,2,3,335.37,452.75,688
16000,8,10,3,2,3,368.77,377.23,619
16000,11,3,3,2,3,434.84,184.16,677
16000,27,4,3,2,3,377.84,341.4,838
16000,13,4,4,2,3,280.43,614.56,699
16000,14,6,2,2,3,395.87,297,719
16000,27,7,3,2,3,407.24,260.24,946
16000,14,11,3,2,3,345.22,410.94,490
16000,11,11,4,2,3,249.3,240.33,682
16000,26,1,2,3,3,272.76,616.57,929
16000,19,1,3,3,3,434.84,235.12,812
16000,17,1,3,3,3,377.85,244.97,779
16000,17,1,3,3,3,383.71,315.23,779
16000,15,1,3,3,3,377.84,341.4,742
16000,15,1,10,3,3,257.25,580.5,702
16000,12,1,2,3,3,411.42,250.74,732
16000,12,1,2,3,3,352.53,392.18,682
16000,11,1,3,3,3,377.84,329.35,672
16000,18,1,3,3,3,326.55,460.42,780
16000,15,1,3,3,3,352.53,392.18,742
16000,13,1,3,3,3,411.42,250.74,710
16000,13,1,3,3,3,377.84,329.35,705
16000,27,10,2,3,3,434.74,217.02,946
16000,21,10,2,3,3,335.37,436.78,836
16000,22,10,2,3,3,352.54,463.91,870
16000,19,10,3,3,3,383.71,315.23,787
16000,22,10,3,3,3,16000,314.28,860
16000,18,10,3,3,3,272.76,616.57,780
16000,21,10,9,3,3,434.84,198.72,827
16000,14,10,2,3,3,368.76,351.5,441
16000,17,10,2,3,3,326.55,460.42,764
16000,15,10,3,3,3,395.87,286.51,742
16000,14,10,3,3,3,383.71,315.23,727
16000,17,10,3,3,3,345.22,410.94,779
16000,13,10,2,3,3,411.42,250.74,653
16000,13,10,3,3,3,334.96,445.17,347
16000,13,10,3,3,3,395.87,286.51,705
16000,13,10,3,3,3,363.35,364.89,710
16000,12,10,3,3,3,345.22,418.46,688
16000,12,10,9,3,3,368.76,357.94,693
16000,12,10,,3,3,427.97,213.79,688
16000,17,2,3,3,3,352.53,399.36,16314
16000,26,2,3,3,3,196.97,131.11,917
16000,20,2,2,3,3,395.87,286.51,820
16000,18,2,3,3,3,335.37,444.76,788
16000,17,2,3,3,3,1948.4,348.52,771
16000,14,2,3,3,3,202.72,190.58,727
16000,19,3,2,3,3,258.02,675.82,787
16000,18,3,2,3,3,258.02,675.82,692
16000,22,3,3,3,3,317.82,519.73,870
16000,16,3,2,3,3,317.82,493.17,476
16000,16,3,3,3,3,258.02,675.82,759
16000,17,3,3,3,3,368.76,357.94,756
16000,9,3,2,3,3,258.02,675.82,358
16000,12,4,2,3,3,265.26,651.95,328
16000,12,4,2,3,3,335.37,444.76,688
16000,20,5,9,3,3,383.71,320.99,838
16000,17,5,3,3,3,496.61,275.33,756
16000,13,5,2,3,3,395.87,291.75,699
16000,16,6,3,3,3,335.37,444.76,745
16000,10,6,2,3,3,434.84,242.4,671
16000,10,6,3,3,3,309.34,517.26,662
16000,24,7,3,3,3,395.87,291.75,895
16000,10,7,3,3,3,395.87,291.75,671
16000,9,7,3,3,3,434.84,202.36,646
16000,15,8,3,3,3,345.22,433.49,421
16000,12,8,2,3,3,363.35,384.92,625
16000,14,9,2,3,3,326.55,485.67,707
16000,8,9,2,3,3,383.71,332.53,634
16000,8,9,2,3,3,345.22,433.49,634
16000,14,11,3,3,3,16000,209.64,720
16075,16,10,3,3,3,354.17,314.74,669
16200,15,1,2,1,2,182.8,189.25,372
16200,12,4,2,1,2,330.63,474.7,691
16200,19,11,3,2,3,400.82,290.09,805
16200,24,10,3,3,3,283.92,611.27,895
16225,12,10,3,1,2,401.43,290.54,692
16375,22,4,3,1,2,303.9,576.66,881
16400,26,10,3,1,2,271.89,764.13,1036
16500,13,4,3,3,1,758.73,335.02,1094
16500,12,10,3,1,2,171.65,263.56,704
16500,11,10,3,1,2,408.24,306.28,703
16500,11,10,3,1,2,209.07,196.53,688
16500,13,10,3,1,2,408.24,295.46,727
16500,11,3,3,1,2,408.24,300.87,406
16500,18,5,3,1,2,408.24,300.87,435
16500,12,8,3,1,2,408.24,311.68,709
16500,12,10,2,2,3,419.37,283.72,720
16500,13,10,2,2,3,336.75,492.17,727
16500,19,1,3,3,3,363.54,404.43,829
16500,12,1,3,3,3,395.56,331.16,709
16500,16,2,3,3,3,419.99,268.36,768
16500,12,8,2,3,3,395.7,331.02,715
16650,19,6,3,3,3,339.82,505.4,845
16700,21,10,1,2,3,322.87,530.2,853
16800,12,8,2,1,1,786.25,310.03,1096
16800,17,10,9,1,2,352.14,475.38,810
16800,14,5,4,1,2,415.67,311.85,16822
16800,10,5,2,1,2,352.14,383.14,453
16800,12,6,3,1,2,415.67,300.84,717
16800,12,7,3,1,2,324.8,533.38,728
16800,18,8,3,1,2,16800,22.28,735
16800,20,1,2,3,3,402.89,312.82,1070
16800,13,1,3,3,3,362.5,447.27,716
16800,11,1,10,3,3,536.01,534.1,721
16800,18,10,3,3,3,456.59,208.66,828
16800,8,5,3,3,3,427.63,293.25,665
16800,21,8,3,3,3,255.07,197.65,858
16850,12,11,3,3,1,788.59,310.96,1100
16875,20,9,3,3,1,346.33,345.49,692
16875,22,10,3,2,3,313.18,573.32,887
17000,8,1,2,1,1,795.62,313.72,994
17000,6,1,3,1,1,429.22,88.47,1032
17000,6,3,2,1,1,860.74,171.57,1032
17000,6,5,2,1,1,860.75,125.81,518
17000,9,8,2,2,1,736.72,426.56,535
17000,6,1,2,3,1,860.74,171.57,987
17000,17,5,3,3,1,414.3,120.65,1163
17000,12,8,3,3,1,847.02,147.28,1109
17000,14,1,2,1,1,135.53,412.08,764
17000,12,1,2,1,1,420.6,315.56,736
17000,8,1,2,1,2,420.6,315.56,685
17000,14,1,3,1,2,391.8,387.14,751
17000,20,10,3,1,2,420.6,315.56,787
17000,18,10,3,1,2,401.46,349.92,846
17000,22,10,4,1,2,401.46,349.92,904
17000,14,10,2,1,2,356.34,464.07,764
17000,14,10,2,1,2,426.07,297.09,772
17000,14,10,3,1,2,401.46,349.92,764
17000,14,10,3,1,2,346.95,533.91,751
17000,12,10,2,1,2,420.6,309.99,736
17000,11,10,2,1,2,426.08,318.45,745
17000,11,10,2,1,2,420.61,254.26,724
17000,10,10,3,1,2,462.02,215.01,713
17000,13,10,3,1,2,386.05,408.98,755
17000,8,10,2,1,2,346.94,516.03,681
17000,8,10,3,1,2,374.56,439.56,677
17000,27,2,2,1,2,420.61,343.42,548
17000,21,2,9,1,2,462.02,222.74,898
17000,10,2,3,1,2,328.67,569.32,704
17000,8,3,2,1,2,281.85,705.12,777
17000,16,5,3,1,2,337.67,449.57,807
17000,26,6,3,1,2,462.02,218.88,987
17000,16,6,3,1,2,401.46,362.73,814
17000,10,6,3,1,2,374.56,431.94,708
17000,11,8,3,1,2,401.46,362.73,723
17000,12,8,3,1,2,437.13,276.18,675
17000,11,11,4,1,3,401.46,362.73,709
17000,14,4,2,2,3,454.71,235.47,751
17000,8,11,2,2,3,407.69,347.18,673
17000,14,1,3,3,3,462.02,211.14,765
17000,12,1,3,3,3,420.6,304.42,736
17000,12,1,3,3,3,432.71,276.5,764
17000,15,10,2,3,3,401.46,349.92,852
17000,15,10,3,3,3,437.13,266.42,795
17000,12,10,3,3,3,391.8,373.47,731
17000,19,2,3,3,3,315.5,588.12,863
17000,19,5,3,3,3,563.3,213.73,881
17000,14,5,2,3,3,437.13,271.3,779
17000,12,5,3,3,3,391.8,380.31,725
17000,14,6,2,3,3,356.34,489.53,751
17000,9,7,3,3,3,432.71,291.69,690
17000,18,8,3,3,3,386.06,465.72,820
17100,19,10,3,3,1,718.44,507.17,1226
17200,14,3,3,1,2,406.18,367,773
17200,18,1,2,3,3,360.52,495.29,856
17275,19,10,2,1,2,352.57,506.2,859
17375,14,3,3,1,2,410.31,357.65,768
17425,21,10,3,3,1,710.47,570.22,1281
17450,11,3,3,1,2,431.75,312.47,744
17450,12,2,3,3,3,444.16,299.41,744
17500,14,1,2,1,1,160.88,293.35,780
17500,10,1,3,1,2,432.99,324.84,739
17500,10,10,3,1,2,413.26,366.81,844
17500,13,10,3,1,2,338.35,565.75,764
17500,12,2,3,1,2,475.62,221.34,758
17500,8,4,3,1,2,601.3,242.83,697
17500,22,9,3,1,2,419.67,344.78,454
17500,8,1,7,2,3,366.81,486.36,697
17500,11,1,2,3,3,475.62,221.34,746
17500,18,3,2,3,3,445.43,300.27,853
17500,21,5,3,3,3,450,289.32,904
17550,21,10,2,2,3,339.32,567.36,907
17600,8,6,2,1,1,868.85,225.28,1094
17600,22,10,3,1,2,17600,303.9,946
17600,16,10,3,1,2,379.75,460.3,827
17600,12,6,3,1,2,447.98,291.5,17904
17600,11,1,3,2,3,326.63,619.81,739
17600,17,7,3,3,3,387.77,439.29,840
18000,8,1,3,1,1,1012.26,116.14,1109
18000,7,1,4,1,1,880.54,247.86,1101
18000,8,1,3,1,1,809.39,364.14,2019
18000,14,10,3,1,1,903.96,197.43,1174
18000,16,10,3,1,1,896.84,212.64,1244
18000,11,10,2,1,1,896.84,212.64,1158
18000,12,10,3,1,1,674.43,742.53,1110
18000,7,10,2,1,1,802.71,423.08,1101
18000,16,6,2,1,1,789.23,454.72,1244
18000,12,6,3,1,1,756.27,413.32,1175
18000,26,7,3,1,1,856.05,301.71,1417
18000,11,8,3,1,1,789.23,454.72,1167
18000,16,1,3,3,1,880.54,247.86,1244
18000,9,1,3,3,1,903.96,197.43,1128
18000,19,1,3,3,1,842.4,332.18,1170
18000,8,10,7,3,1,789.23,454.72,1109
18000,9,3,3,3,1,842.4,267.28,1128
18000,15,4,3,3,1,1794.09,224.91,1226
18000,9,4,2,3,1,848.58,318.36,1128
18000,25,1,1,1,1,458.16,303.48,1026
18000,26,1,3,1,1,414.85,330.33,1032
18000,14,1,3,1,1,221.59,230.1,816
18000,12,1,2,1,1,445.36,251.52,768
18000,20,1,3,1,2,388.38,479.22,576
18000,17,1,3,1,2,489.21,186.71,885
18000,15,1,4,1,2,489.2,231.76,834
18000,11,1,2,1,2,414.85,388.21,760
18000,10,1,2,1,2,334.04,633.9,745
18000,12,1,2,1,2,306.85,718.98,774
18000,12,1,2,1,2,462.84,292.42,703
18000,25,10,4,1,2,414.85,409.91,1077
18000,22,10,3,1,2,348,592.36,968
18000,19,10,3,1,2,445.36,257.42,885
18000,19,10,3,1,2,481.46,249.32,904
18000,21,10,3,1,2,408.76,410.51,951
18000,21,10,3,1,2,462.84,292.42,920
18000,22,10,3,1,2,451.14,308.9,957
18000,17,10,1,1,2,414.85,395.43,851
18000,15,10,3,1,2,445.36,334.12,819
18000,16,10,3,1,2,367.36,517.97,902
18000,14,10,3,1,2,445.36,322.32,809
18000,14,10,4,1,2,462.84,292.42,802
18000,13,10,2,1,2,445.36,340.02,409
18000,11,10,3,1,2,367.36,517.97,762
18000,10,10,3,1,2,445.36,322.32,755
18000,12,10,3,1,2,348,571.48,768
18000,11,10,3,1,2,445.36,322.32,839
18000,12,10,9,1,2,489.2,223.56,768
18000,8,10,3,1,2,408.76,410.51,676
18000,8,10,3,1,2,414.85,395.43,721
18000,8,10,3,1,2,462.84,282.1,713
18000,8,10,3,1,2,214.68,194.7,729
18000,10,2,3,1,2,445.36,322.32,755
18000,9,2,3,1,2,489.21,211.27,731
18000,12,3,2,1,2,431.68,361.12,697
18000,12,3,3,1,2,177.29,398.4,703
18000,12,3,3,1,2,462.84,282.1,779
18000,12,3,3,1,2,425.07,377.29,768
18000,8,3,2,1,2,290.26,760.3,737
18000,19,4,2,1,2,367.36,527.44,885
18000,17,4,3,1,2,445.36,328.22,859
18000,16,4,7,1,2,408.76,418.02,862
18000,11,4,2,1,2,396.59,505.76,766
18000,8,4,3,1,2,396.59,465.41,692
18000,22,5,3,1,2,489.2,227.66,834
18000,14,5,3,1,2,462.84,297.59,825
18000,14,5,3,1,2,489.2,203.09,762
18000,10,6,2,1,2,445.36,328.22,745
18000,14,7,3,1,2,348,602.81,745
18000,12,7,2,1,2,425.07,390.85,785
18000,8,7,3,1,2,367.36,536.91,725
18000,14,8,2,1,2,377.28,509.34,810
18000,14,8,3,1,2,414.85,409.91,803
18000,10,8,3,1,2,357.52,564.78,750
18000,13,9,4,1,2,306.85,718.98,786
18000,12,1,3,2,3,348,592.36,774
18000,21,2,3,2,3,408.76,425.53,940
18000,8,2,2,2,3,425.07,384.07,713
18000,15,3,2,2,3,357.52,495.06,819
18000,8,3,3,2,3,348.01,602.8,700
18000,21,4,4,2,3,348.01,571.67,919
18000,12,4,2,2,3,425.07,295.93,768
18000,14,8,2,2,3,298.42,720.28,810
18000,21,9,3,2,3,462.84,282.1,940
18000,10,9,3,2,3,425.07,336.61,760
18000,18,1,3,3,3,388.38,462.3,439
18000,25,1,3,3,3,348,571.48,1026
18000,11,1,2,3,3,18000,139.33,815
18000,18,1,3,3,3,445.36,322.32,887
18000,21,1,3,3,3,489.2,239.94,919
18000,15,1,3,3,3,489.2,223.56,827
18000,14,1,3,3,3,445.36,328.22,816
18000,14,1,3,3,3,298.42,733.44,721
18000,10,1,3,3,3,377.28,500.36,755
18000,11,1,3,3,3,445.36,257.42,767
18000,27,10,3,3,3,306.85,769.66,1051
18000,26,10,3,3,3,388.38,496.13,1019
18000,21,10,2,3,3,377.28,500.36,930
18000,20,10,3,3,3,334.05,622.61,853
18000,14,10,3,3,3,462.84,287.26,825
18000,12,10,3,3,3,388.38,470.76,452
18000,10,10,3,3,3,348,581.92,745
18000,8,10,3,3,3,334.05,499.79,717
18000,13,2,3,3,3,451.14,314.56,793
18000,9,2,3,3,3,489.21,248.13,784
18000,10,5,3,3,3,489.2,235.85,18139
18000,18,5,3,3,3,458.16,357.08,878
18000,19,6,3,3,3,481.47,302.18,895
18000,21,6,3,3,3,451.14,388.08,951
18000,12,6,2,3,3,425.07,390.85,774
18000,18,7,3,3,3,187.24,251.58,878
18000,20,11,8,3,3,431.68,354.63,922
18000,17,11,3,3,3,458.16,308.84,868
18400,14,6,2,1,1,838.77,390.34,1229
18400,15,11,3,3,3,417.85,434.99,853
18500,12,10,2,1,2,443.67,377.82,801
18500,12,10,3,1,2,399.16,492.53,801
18500,19,7,9,1,2,457.73,343.4,910
18500,8,1,2,3,3,502.78,229.78,733
18500,20,10,3,3,3,377.55,532.36,938
18500,16,5,3,3,3,367.46,570.23,869
18500,13,5,2,3,3,426.38,421.29,821
18500,14,7,3,3,3,457.73,343.4,848
18500,27,8,3,3,3,407.61,461.75,1108
18500,17,8,2,3,3,298.33,809.44,892
18600,13,3,3,3,3,446.06,379.86,826
18675,10,8,3,3,3,480.06,292.81,773
18700,16,5,3,3,3,2029.77,422.7,2452
